timestamp,total_packets,malicious_packets,packet_rate,anomaly_score,attack_occurred
2026-06-14 05:01:38,8206,4822,136.77,0.7603,1
2026-06-14 05:02:38,8203,5201,136.72,0.7805,1
2026-06-14 05:03:38,7192,3764,119.87,0.6925,1
2026-06-14 05:04:38,6455,3309,107.58,0.4699,1
2026-06-14 05:05:38,5399,1983,89.98,0.496,1
2026-06-14 05:06:38,5803,2480,96.72,0.4275,1
2026-06-14 05:07:38,5420,1939,90.33,0.4143,1
2026-06-14 05:08:38,4152,1345,69.2,0.4045,0
2026-06-14 05:09:38,3277,781,54.62,0.1922,0
2026-06-14 05:10:38,3979,1047,66.32,0.3242,0
2026-06-14 05:11:38,3677,811,61.28,0.2322,0
2026-06-14 05:12:38,3231,613,53.85,0.3007,0
2026-06-14 05:13:38,2719,437,45.32,0.243,0
2026-06-14 05:14:38,2136,233,35.6,0.159,0
2026-06-14 05:15:38,784,0,13.07,0.0734,0
2026-06-14 05:16:38,947,0,15.78,-0.0947,0
2026-06-14 05:17:38,1179,7,19.65,-0.0667,0
2026-06-14 05:18:38,1402,44,23.37,0.069,0
2026-06-14 05:19:38,811,0,13.52,0.0215,0
2026-06-14 05:20:38,1243,12,20.72,0.103,0
2026-06-14 05:21:38,1889,161,31.48,0.0666,0
2026-06-14 05:22:38,2086,221,34.77,0.1272,0
2026-06-14 05:23:38,1011,6,16.85,0.1005,0
2026-06-14 05:24:38,861,0,14.35,0.0342,0
2026-06-14 05:25:38,1830,98,30.5,0.0453,0
2026-06-14 05:26:38,1358,40,22.63,-0.0571,0
2026-06-14 05:27:38,965,0,16.08,-0.0873,0
2026-06-14 05:28:38,778,2,12.97,-0.0155,0
2026-06-14 05:29:38,2040,196,34.0,0.1198,0
2026-06-14 05:30:38,827,7,13.78,0.0079,0
2026-06-14 05:31:38,1769,73,29.48,0.0317,0
2026-06-14 05:32:38,2214,231,36.9,0.1008,0
2026-06-14 05:33:38,1598,82,26.63,0.078,0
2026-06-14 05:34:38,866,16,14.43,-0.0289,0
2026-06-14 05:35:38,1062,0,17.7,0.0888,0
2026-06-14 05:36:38,1574,69,26.23,0.0956,0
2026-06-14 05:37:38,1013,20,16.88,-0.0155,0
2026-06-14 05:38:38,1383,14,23.05,-0.0317,0
2026-06-14 05:39:38,1338,48,22.3,0.0514,0
2026-06-14 05:40:38,2314,285,38.57,0.1404,0
2026-06-14 05:41:38,1856,129,30.93,0.1539,0
2026-06-14 05:42:38,937,0,15.62,0.0535,0
2026-06-14 05:43:38,821,10,13.68,0.0344,0
2026-06-14 05:44:38,1395,39,23.25,0.0458,0
2026-06-14 05:45:38,1146,0,19.1,0.0853,0
2026-06-14 05:46:38,1981,130,33.02,0.0492,0
2026-06-14 05:47:38,1029,0,17.15,-0.0089,0
2026-06-14 05:48:38,2408,306,40.13,0.1589,0
2026-06-14 05:49:38,2057,163,34.28,-0.0002,0
2026-06-14 05:50:38,1262,52,21.03,0.107,0
2026-06-14 05:51:38,1731,121,28.85,0.0004,0
2026-06-14 05:52:38,1817,160,30.28,0.056,0
2026-06-14 05:53:38,1900,99,31.67,0.0671,0
2026-06-14 05:54:38,682,18,11.37,0.1132,0
2026-06-14 05:55:38,1821,107,30.35,0.0166,0
2026-06-14 05:56:38,1079,21,17.98,0.1067,0
2026-06-14 05:57:38,1642,93,27.37,0.044,0
2026-06-14 05:58:38,1262,0,21.03,-0.0741,0
2026-06-14 05:59:38,1979,190,32.98,0.0209,0
2026-06-14 06:00:38,1983,96,33.05,0.0832,0
2026-06-14 06:01:38,2107,168,35.12,0.0028,0
2026-06-14 06:02:38,2171,218,36.18,0.1881,0
2026-06-14 06:03:38,1303,7,21.72,0.0994,0
2026-06-14 06:04:38,897,16,14.95,-0.0525,0
2026-06-14 06:05:38,956,0,15.93,0.0995,0
2026-06-14 06:06:38,1011,12,16.85,-0.0584,0
2026-06-14 06:07:38,677,0,11.28,-0.0208,0
2026-06-14 06:08:38,995,0,16.58,0.0799,0
2026-06-14 06:09:38,1142,38,19.03,-0.0382,0
2026-06-14 06:10:38,1833,134,30.55,0.1291,0
2026-06-14 06:11:38,1328,39,22.13,0.1175,0
2026-06-14 06:12:38,1201,0,20.02,-0.0762,0
2026-06-14 06:13:38,1791,77,29.85,-0.0158,0
2026-06-14 06:14:38,1983,152,33.05,-0.0057,0
2026-06-14 06:15:38,1516,109,25.27,-0.0246,0
2026-06-14 06:16:38,1003,3,16.72,-0.0151,0
2026-06-14 06:17:38,1270,0,21.17,0.0027,0
2026-06-14 06:18:38,1136,32,18.93,-0.0551,0
2026-06-14 06:19:38,1881,157,31.35,0.1287,0
2026-06-14 06:20:38,1606,123,26.77,0.122,0
2026-06-14 06:21:38,1303,59,21.72,0.0396,0
2026-06-14 06:22:38,1437,39,23.95,0.0904,0
2026-06-14 06:23:38,992,0,16.53,-0.0323,0
2026-06-14 06:24:38,1204,0,20.07,0.0633,0
2026-06-14 06:25:38,1076,24,17.93,0.1122,0
2026-06-14 06:26:38,918,0,15.3,-0.0916,0
2026-06-14 06:27:38,1907,160,31.78,0.0297,0
2026-06-14 06:28:38,1829,140,30.48,0.1278,0
2026-06-14 06:29:38,889,0,14.82,0.0066,0
2026-06-14 06:30:38,1015,35,16.92,0.0837,0
2026-06-14 06:31:38,1317,55,21.95,-0.0524,0
2026-06-14 06:32:38,1182,29,19.7,-0.0423,0
2026-06-14 06:33:38,1557,78,25.95,0.1,0
2026-06-14 06:34:38,1207,52,20.12,0.0338,0
2026-06-14 06:35:38,969,10,16.15,-0.0136,0
2026-06-14 06:36:38,1639,64,27.32,-0.0089,0
2026-06-14 06:37:38,1984,120,33.07,0.0164,0
2026-06-14 06:38:38,1678,116,27.97,0.16,0
2026-06-14 06:39:38,690,0,11.5,0.0886,0
2026-06-14 06:40:38,662,0,11.03,0.0053,0
2026-06-14 06:41:38,1051,0,17.52,0.0836,0
2026-06-14 06:42:38,1077,0,17.95,-0.0327,0
2026-06-14 06:43:38,1017,0,16.95,0.0047,0
2026-06-14 06:44:38,1558,34,25.97,0.1187,0
2026-06-14 06:45:38,1029,24,17.15,0.0329,0
2026-06-14 06:46:38,1021,0,17.02,0.0269,0
2026-06-14 06:47:38,1112,7,18.53,0.0382,0
2026-06-14 06:48:38,1236,40,20.6,0.0072,0
2026-06-14 06:49:38,1527,59,25.45,0.1159,0
2026-06-14 06:50:38,1656,47,27.6,0.0676,0
2026-06-14 06:51:38,1339,0,22.32,-0.0409,0
2026-06-14 06:52:38,896,3,14.93,0.034,0
2026-06-14 06:53:38,1328,52,22.13,0.0462,0
2026-06-14 06:54:38,1596,91,26.6,-0.0145,0
2026-06-14 06:55:38,1542,106,25.7,0.0117,0
2026-06-14 06:56:38,1246,46,20.77,0.0133,0
2026-06-14 06:57:38,1105,33,18.42,0.0805,0
2026-06-14 06:58:38,927,0,15.45,0.0621,0
2026-06-14 06:59:38,1467,107,24.45,0.0858,0
2026-06-14 07:00:38,2004,169,33.4,0.1155,0
2026-06-14 07:01:38,1962,158,32.7,0.0482,0
2026-06-14 07:02:38,1502,72,25.03,0.024,0
2026-06-14 07:03:38,1186,3,19.77,-0.0177,0
2026-06-14 07:04:38,1004,0,16.73,0.0639,0
2026-06-14 07:05:38,749,0,12.48,0.0846,0
2026-06-14 07:06:38,1040,14,17.33,0.095,0
2026-06-14 07:07:38,936,8,15.6,0.0883,0
2026-06-14 07:08:38,1265,52,21.08,0.1412,0
2026-06-14 07:09:38,2322,219,38.7,0.0752,0
2026-06-14 07:10:38,1541,123,25.68,0.0525,0
2026-06-14 07:11:38,1321,24,22.02,0.0139,0
2026-06-14 07:12:38,1886,116,31.43,0.0737,0
2026-06-14 07:13:38,1181,61,19.68,0.0995,0
2026-06-14 07:14:38,1156,0,19.27,-0.0961,0
2026-06-14 07:15:38,1060,0,17.67,0.0054,0
2026-06-14 07:16:38,1988,177,33.13,0.0554,0
2026-06-14 07:17:38,2207,219,36.78,0.0654,0
2026-06-14 07:18:38,2876,458,47.93,0.2558,0
2026-06-14 07:19:38,2040,178,34.0,0.0936,0
2026-06-14 07:20:38,1174,3,19.57,-0.033,0
2026-06-14 07:21:38,1014,0,16.9,0.0587,0
2026-06-14 07:22:38,1553,115,25.88,0.1255,0
2026-06-14 07:23:38,1483,107,24.72,0.0835,0
2026-06-14 07:24:38,1313,24,21.88,-0.0745,0
2026-06-14 07:25:38,1385,80,23.08,-0.0223,0
2026-06-14 07:26:38,2216,211,36.93,0.1257,0
2026-06-14 07:27:38,2115,191,35.25,0.151,0
2026-06-14 07:28:38,883,1,14.72,-0.0262,0
2026-06-14 07:29:38,2110,145,35.17,0.042,0
2026-06-14 07:30:38,1139,0,18.98,0.0426,0
2026-06-14 07:31:38,1228,15,20.47,0.0609,0
2026-06-14 07:32:38,1333,34,22.22,0.0047,0
2026-06-14 07:33:38,1202,0,20.03,-0.0485,0
2026-06-14 07:34:38,972,0,16.2,0.048,0
2026-06-14 07:35:38,1005,0,16.75,0.0418,0
2026-06-14 07:36:38,899,0,14.98,0.0163,0
2026-06-14 07:37:38,1494,91,24.9,-0.0032,0
2026-06-14 07:38:38,1293,57,21.55,0.0091,0
2026-06-14 07:39:38,881,0,14.68,0.0652,0
2026-06-14 07:40:38,1919,123,31.98,-0.0231,0
2026-06-14 07:41:38,809,3,13.48,-0.0117,0
2026-06-14 07:42:38,923,0,15.38,0.0856,0
2026-06-14 07:43:38,976,0,16.27,-0.0418,0
2026-06-14 07:44:38,772,0,12.87,0.0638,0
2026-06-14 07:45:38,1171,0,19.52,-0.0751,0
2026-06-14 07:46:38,1410,33,23.5,0.0618,0
2026-06-14 07:47:38,1412,57,23.53,-0.0235,0
2026-06-14 07:48:38,1501,17,25.02,0.0538,0
2026-06-14 07:49:38,1009,0,16.82,0.027,0
2026-06-14 07:50:38,815,0,13.58,-0.0721,0
2026-06-14 07:51:38,2459,292,40.98,0.0929,0
2026-06-14 07:52:38,1375,71,22.92,-0.0134,0
2026-06-14 07:53:38,1759,82,29.32,0.0634,0
2026-06-14 07:54:38,968,0,16.13,0.0139,0
2026-06-14 07:55:38,1231,22,20.52,-0.0364,0
2026-06-14 07:56:38,1267,39,21.12,0.0375,0
2026-06-14 07:57:38,1152,17,19.2,0.0141,0
2026-06-14 07:58:38,1355,0,22.58,-0.0556,0
2026-06-14 07:59:38,1778,88,29.63,0.0215,0
2026-06-14 08:00:38,1807,54,30.12,0.0994,0
2026-06-14 08:01:38,1016,0,16.93,0.0641,0
2026-06-14 08:02:38,1031,0,17.18,-0.015,0
2026-06-14 08:03:38,2089,162,34.82,0.1079,0
2026-06-14 08:04:38,1775,73,29.58,0.1246,0
2026-06-14 08:05:38,1771,113,29.52,0.0945,0
2026-06-14 08:06:38,1630,61,27.17,0.0983,0
2026-06-14 08:07:38,866,0,14.43,-0.0371,0
2026-06-14 08:08:38,898,0,14.97,-0.0961,0
2026-06-14 08:09:38,1949,185,32.48,0.1622,0
2026-06-14 08:10:38,2159,236,35.98,0.0386,0
2026-06-14 08:11:38,2612,336,43.53,0.1575,0
2026-06-14 08:12:38,1897,163,31.62,0.1547,0
2026-06-14 08:13:38,1263,6,21.05,-0.0583,0
2026-06-14 08:14:38,1029,8,17.15,0.0909,0
2026-06-14 08:15:38,1526,48,25.43,0.0077,0
2026-06-14 08:16:38,1076,0,17.93,0.0829,0
2026-06-14 08:17:38,1683,122,28.05,0.1256,0
2026-06-14 08:18:38,2087,171,34.78,0.084,0
2026-06-14 08:19:38,2080,193,34.67,0.1716,0
2026-06-14 08:20:38,1960,137,32.67,0.0005,0
2026-06-14 08:21:38,1375,60,22.92,0.0685,0
2026-06-14 08:22:38,989,0,16.48,-0.0159,0
2026-06-14 08:23:38,1584,76,26.4,0.0627,0
2026-06-14 08:24:38,1326,14,22.1,0.0135,0
2026-06-14 08:25:38,1056,27,17.6,0.0576,0
2026-06-14 08:26:38,790,0,13.17,-0.0428,0
2026-06-14 08:27:38,1018,19,16.97,0.0702,0
2026-06-14 08:28:38,1017,9,16.95,-0.0678,0
2026-06-14 08:29:38,808,0,13.47,0.0767,0
2026-06-14 08:30:38,1957,165,32.62,0.1807,0
2026-06-14 08:31:38,1254,34,20.9,-0.0044,0
2026-06-14 08:32:38,1341,43,22.35,0.0096,0
2026-06-14 08:33:38,2381,263,39.68,0.1621,0
2026-06-14 08:34:38,2728,408,45.47,0.0843,0
2026-06-14 08:35:38,2190,295,36.5,0.1208,0
2026-06-14 08:36:38,749,0,12.48,-0.0429,0
2026-06-14 08:37:38,974,0,16.23,0.0715,0
2026-06-14 08:38:38,1551,102,25.85,-0.0185,0
2026-06-14 08:39:38,1169,0,19.48,0.0202,0
2026-06-14 08:40:38,1312,0,21.87,0.0817,0
2026-06-14 08:41:38,1186,0,19.77,-0.0944,0
2026-06-14 08:42:38,927,29,15.45,-0.0236,0
2026-06-14 08:43:38,1199,0,19.98,-0.0457,0
2026-06-14 08:44:38,929,0,15.48,-0.0149,0
2026-06-14 08:45:38,975,0,16.25,-0.0184,0
2026-06-14 08:46:38,1428,51,23.8,0.0975,0
2026-06-14 08:47:38,1336,34,22.27,0.0964,0
2026-06-14 08:48:38,1254,10,20.9,0.0997,0
2026-06-14 08:49:38,1299,0,21.65,-0.0391,0
2026-06-14 08:50:38,1029,27,17.15,0.0939,0
2026-06-14 08:51:38,1831,136,30.52,0.1018,0
2026-06-14 08:52:38,862,9,14.37,-0.045,0
2026-06-14 08:53:38,1172,0,19.53,-0.078,0
2026-06-14 08:54:38,1177,0,19.62,0.0398,0
2026-06-14 08:55:38,602,1,10.03,0.0923,0
2026-06-14 08:56:38,888,0,14.8,0.0339,0
2026-06-14 08:57:38,1477,62,24.62,0.0011,0
2026-06-14 08:58:38,1956,195,32.6,0.069,0
2026-06-14 08:59:38,1949,165,32.48,0.0936,0
2026-06-14 09:00:38,858,6,14.3,0.0912,0
2026-06-14 09:01:38,1056,5,17.6,-0.0163,0
2026-06-14 09:02:38,2172,165,36.2,0.1738,0
2026-06-14 09:03:38,2020,218,33.67,0.0177,0
2026-06-14 09:04:38,1100,20,18.33,0.0678,0
2026-06-14 09:05:38,801,8,13.35,0.0283,0
2026-06-14 09:06:38,1243,0,20.72,0.065,0
2026-06-14 09:07:38,1231,35,20.52,-0.0417,0
2026-06-14 09:08:38,1050,0,17.5,-0.0914,0
2026-06-14 09:09:38,1037,21,17.28,0.0684,0
2026-06-14 09:10:38,1448,78,24.13,0.0544,0
2026-06-14 09:11:38,1596,35,26.6,-0.0071,0
2026-06-14 09:12:38,1264,56,21.07,0.0824,0
2026-06-14 09:13:38,1389,59,23.15,0.131,0
2026-06-14 09:14:38,1619,57,26.98,-0.0145,0
2026-06-14 09:15:38,1036,24,17.27,-0.0279,0
2026-06-14 09:16:38,1225,0,20.42,0.007,0
2026-06-14 09:17:38,1787,136,29.78,0.1169,0
2026-06-14 09:18:38,727,0,12.12,-0.0939,0
2026-06-14 09:19:38,1179,0,19.65,0.0895,0
2026-06-14 09:20:38,1254,0,20.9,0.0868,0
2026-06-14 09:21:38,2015,136,33.58,0.1456,0
2026-06-14 09:22:38,1197,0,19.95,-0.014,0
2026-06-14 09:23:38,1001,18,16.68,-0.0102,0
2026-06-14 09:24:38,1268,30,21.13,-0.0365,0
2026-06-14 09:25:38,1117,0,18.62,-0.09,0
2026-06-14 09:26:38,1097,16,18.28,-0.0456,0
2026-06-14 09:27:38,1063,0,17.72,0.0175,0
2026-06-14 09:28:38,627,0,10.45,0.0457,0
2026-06-14 09:29:38,991,0,16.52,0.0451,0
2026-06-14 09:30:38,921,0,15.35,0.0606,0
2026-06-14 09:31:38,808,0,13.47,-0.0704,0
2026-06-14 09:32:38,1466,62,24.43,-0.0434,0
2026-06-14 09:33:38,915,0,15.25,0.0972,0
2026-06-14 09:34:38,1337,73,22.28,0.0034,0
2026-06-14 09:35:38,1599,99,26.65,-0.0107,0
2026-06-14 09:36:38,735,0,12.25,0.0224,0
2026-06-14 09:37:38,2559,310,42.65,0.1438,0
2026-06-14 09:38:38,1078,4,17.97,0.0191,0
2026-06-14 09:39:38,1807,120,30.12,0.0791,0
2026-06-14 09:40:38,1523,83,25.38,-0.0339,0
2026-06-14 09:41:38,935,0,15.58,-0.0379,0
2026-06-14 09:42:38,1095,19,18.25,0.0246,0
2026-06-14 09:43:38,873,7,14.55,-0.0783,0
2026-06-14 09:44:38,835,0,13.92,0.0209,0
2026-06-14 09:45:38,2329,210,38.82,0.066,0
2026-06-14 09:46:38,1400,86,23.33,0.035,0
2026-06-14 09:47:38,1151,15,19.18,-0.0634,0
2026-06-14 09:48:38,1254,0,20.9,-0.0852,0
2026-06-14 09:49:38,772,0,12.87,0.0971,0
2026-06-14 09:50:38,1210,48,20.17,-0.0248,0
2026-06-14 09:51:38,973,0,16.22,-0.0463,0
2026-06-14 09:52:38,1027,0,17.12,-0.0667,0
2026-06-14 09:53:38,958,0,15.97,-0.0602,0
2026-06-14 09:54:38,1248,0,20.8,-0.0417,0
2026-06-14 09:55:38,1713,90,28.55,0.0103,0
2026-06-14 09:56:38,1119,0,18.65,-0.0811,0
2026-06-14 09:57:38,1805,49,30.08,0.063,0
2026-06-14 09:58:38,944,0,15.73,-0.0016,0
2026-06-14 09:59:38,1059,0,17.65,-0.0355,0
2026-06-14 10:00:38,1135,0,18.92,0.0446,0
2026-06-14 10:01:38,1062,0,17.7,-0.0234,0
2026-06-14 10:02:38,819,0,13.65,0.0662,0
2026-06-14 10:03:38,855,0,14.25,0.0781,0
2026-06-14 10:04:38,995,0,16.58,0.0578,0
2026-06-14 10:05:38,1173,24,19.55,-0.0017,0
2026-06-14 10:06:38,1310,0,21.83,0.0034,0
2026-06-14 10:07:38,1216,57,20.27,0.1451,0
2026-06-14 10:08:38,966,0,16.1,0.0248,0
2026-06-14 10:09:38,924,0,15.4,0.0761,0
2026-06-14 10:10:38,1001,0,16.68,0.0176,0
2026-06-14 10:11:38,2182,219,36.37,0.0975,0
2026-06-14 10:12:38,1648,102,27.47,0.154,0
2026-06-14 10:13:38,1334,0,22.23,0.0811,0
2026-06-14 10:14:38,1377,35,22.95,-0.0311,0
2026-06-14 10:15:38,1101,0,18.35,-0.0616,0
2026-06-14 10:16:38,2277,232,37.95,0.0493,0
2026-06-14 10:17:38,1231,0,20.52,-0.0091,0
2026-06-14 10:18:38,810,0,13.5,-0.0335,0
2026-06-14 10:19:38,791,0,13.18,0.0865,0
2026-06-14 10:20:38,1371,49,22.85,0.0074,0
2026-06-14 10:21:38,1464,64,24.4,-0.0096,0
2026-06-14 10:22:38,1129,0,18.82,-0.0545,0
2026-06-14 10:23:38,1154,1,19.23,-0.0807,0
2026-06-14 10:24:38,1291,30,21.52,-0.0513,0
2026-06-14 10:25:38,1775,174,29.58,0.0748,0
2026-06-14 10:26:38,856,0,14.27,-0.0916,0
2026-06-14 10:27:38,1425,74,23.75,-0.0233,0
2026-06-14 10:28:38,688,1,11.47,-0.0666,0
2026-06-14 10:29:38,1186,59,19.77,0.0248,0
2026-06-14 10:30:38,576,0,9.6,0.0503,0
2026-06-14 10:31:38,1285,71,21.42,0.1067,0
2026-06-14 10:32:38,859,0,14.32,0.0779,0
2026-06-14 10:33:38,1456,52,24.27,0.0361,0
2026-06-14 10:34:38,1813,192,30.22,0.1789,0
2026-06-14 10:35:38,2460,288,41.0,0.0951,0
2026-06-14 10:36:38,2552,349,42.53,0.0883,0
2026-06-14 10:37:38,1487,54,24.78,0.1159,0
2026-06-14 10:38:38,1204,0,20.07,-0.0189,0
2026-06-14 10:39:38,1161,11,19.35,0.1055,0
2026-06-14 10:40:38,2093,212,34.88,0.1602,0
2026-06-14 10:41:38,966,0,16.1,0.0296,0
2026-06-14 10:42:38,1034,0,17.23,0.0931,0
2026-06-14 10:43:38,841,0,14.02,-0.0181,0
2026-06-14 10:44:38,866,10,14.43,0.0037,0
2026-06-14 10:45:38,1175,9,19.58,-0.0687,0
2026-06-14 10:46:38,1799,141,29.98,0.1109,0
2026-06-14 10:47:38,2494,295,41.57,0.2277,0
2026-06-14 10:48:38,1675,103,27.92,0.0074,0
2026-06-14 10:49:38,980,0,16.33,-0.0258,0
2026-06-14 10:50:38,845,0,14.08,-0.0003,0
2026-06-14 10:51:38,899,22,14.98,0.0826,0
2026-06-14 10:52:38,1132,0,18.87,0.0085,0
2026-06-14 10:53:38,1063,0,17.72,-0.0372,0
2026-06-14 10:54:38,1067,20,17.78,0.0598,0
2026-06-14 10:55:38,902,0,15.03,-0.0457,0
2026-06-14 10:56:38,1198,12,19.97,-0.0538,0
2026-06-14 10:57:38,1546,48,25.77,0.0948,0
2026-06-14 10:58:38,1558,39,25.97,-0.0403,0
2026-06-14 10:59:38,1211,0,20.18,-0.0003,0
2026-06-14 11:00:38,1017,0,16.95,0.0443,0
2026-06-14 11:01:38,1252,53,20.87,0.1437,0
2026-06-14 11:02:38,1282,5,21.37,-0.0717,0
2026-06-14 11:03:38,1786,153,29.77,0.0896,0
2026-06-14 11:04:38,1563,88,26.05,0.1305,0
2026-06-14 11:05:38,1274,0,21.23,-0.0535,0
2026-06-14 11:06:38,1490,0,24.83,-0.0068,0
2026-06-14 11:07:38,1205,0,20.08,0.0404,0
2026-06-14 11:08:38,1584,97,26.4,0.0033,0
2026-06-14 11:09:38,1217,36,20.28,0.0926,0
2026-06-14 11:10:38,1078,0,17.97,-0.031,0
2026-06-14 11:11:38,1438,78,23.97,-0.0343,0
2026-06-14 11:12:38,1925,146,32.08,0.1682,0
2026-06-14 11:13:38,1338,38,22.3,0.1022,0
2026-06-14 11:14:38,1795,141,29.92,0.0831,0
2026-06-14 11:15:38,1468,29,24.47,-0.0592,0
2026-06-14 11:16:38,2091,184,34.85,0.0351,0
2026-06-14 11:17:38,1398,0,23.3,-0.0787,0
2026-06-14 11:18:38,1228,29,20.47,0.0014,0
2026-06-14 11:19:38,1739,113,28.98,0.0421,0
2026-06-14 11:20:38,1314,0,21.9,0.0062,0
2026-06-14 11:21:38,1157,15,19.28,0.0244,0
2026-06-14 11:22:38,2155,207,35.92,0.1552,0
2026-06-14 11:23:38,1673,106,27.88,0.1019,0
2026-06-14 11:24:38,1550,64,25.83,0.0081,0
2026-06-14 11:25:38,1390,47,23.17,0.0567,0
2026-06-14 11:26:38,1206,0,20.1,0.0002,0
2026-06-14 11:27:38,1003,0,16.72,-0.0652,0
2026-06-14 11:28:38,1169,0,19.48,0.0287,0
2026-06-14 11:29:38,1088,0,18.13,0.0581,0
2026-06-14 11:30:38,958,0,15.97,-0.0575,0
2026-06-14 11:31:38,862,3,14.37,-0.0807,0
2026-06-14 11:32:38,1022,26,17.03,0.0975,0
2026-06-14 11:33:38,1716,92,28.6,-0.0,0
2026-06-14 11:34:38,1264,0,21.07,-0.0756,0
2026-06-14 11:35:38,902,8,15.03,0.072,0
2026-06-14 11:36:38,423,0,7.05,-0.0276,0
2026-06-14 11:37:38,1685,133,28.08,-0.0142,0
2026-06-14 11:38:38,1048,12,17.47,-0.0275,0
2026-06-14 11:39:38,1791,103,29.85,0.0817,0
2026-06-14 11:40:38,789,18,13.15,0.1038,0
2026-06-14 11:41:38,1323,0,22.05,-0.0766,0
2026-06-14 11:42:38,1106,0,18.43,-0.0188,0
2026-06-14 11:43:38,1229,49,20.48,0.0466,0
2026-06-14 11:44:38,786,0,13.1,-0.0567,0
2026-06-14 11:45:38,1252,25,20.87,-0.0405,0
2026-06-14 11:46:38,755,0,12.58,-0.0907,0
2026-06-14 11:47:38,935,0,15.58,0.0675,0
2026-06-14 11:48:38,1112,0,18.53,0.0601,0
2026-06-14 11:49:38,1604,76,26.73,0.0516,0
2026-06-14 11:50:38,882,0,14.7,0.0779,0
2026-06-14 11:51:38,1612,81,26.87,0.0969,0
2026-06-14 11:52:38,2105,170,35.08,0.0315,0
2026-06-14 11:53:38,1228,38,20.47,0.007,0
2026-06-14 11:54:38,1716,93,28.6,0.0345,0
2026-06-14 11:55:38,1703,114,28.38,0.1611,0
2026-06-14 11:56:38,1088,0,18.13,0.065,0
2026-06-14 11:57:38,1578,59,26.3,0.0723,0
2026-06-14 11:58:38,620,0,10.33,0.0827,0
2026-06-14 11:59:38,1120,40,18.67,0.0742,0
2026-06-14 12:00:38,1610,77,26.83,0.0029,0
2026-06-14 12:01:38,1259,0,20.98,0.0007,0
2026-06-14 12:02:38,1033,0,17.22,0.0627,0
2026-06-14 12:03:38,1004,0,16.73,0.0278,0
2026-06-14 12:04:38,1359,57,22.65,0.0395,0
2026-06-14 12:05:38,1252,10,20.87,0.0425,0
2026-06-14 12:06:38,1164,0,19.4,-0.0204,0
2026-06-14 12:07:38,1509,100,25.15,0.0595,0
2026-06-14 12:08:38,748,0,12.47,-0.0829,0
2026-06-14 12:09:38,768,0,12.8,0.0548,0
2026-06-14 12:10:38,1465,69,24.42,0.1462,0
2026-06-14 12:11:38,1531,48,25.52,-0.0396,0
2026-06-14 12:12:38,1856,91,30.93,0.0935,0
2026-06-14 12:13:38,1235,83,20.58,0.1204,0
2026-06-14 12:14:38,1236,17,20.6,-0.0457,0
2026-06-14 12:15:38,1917,176,31.95,0.0826,0
2026-06-14 12:16:38,2141,138,35.68,0.105,0
2026-06-14 12:17:38,1383,64,23.05,0.0677,0
2026-06-14 12:18:38,837,0,13.95,0.0291,0
2026-06-14 12:19:38,1474,14,24.57,-0.0823,0
2026-06-14 12:20:38,1615,98,26.92,0.0619,0
2026-06-14 12:21:38,810,0,13.5,0.0228,0
2026-06-14 12:22:38,2067,240,34.45,0.1877,0
2026-06-14 12:23:38,2331,248,38.85,0.089,0
2026-06-14 12:24:38,1324,67,22.07,-0.0432,0
2026-06-14 12:25:38,1773,68,29.55,0.0277,0
2026-06-14 12:26:38,1014,0,16.9,-0.0421,0
2026-06-14 12:27:38,1871,91,31.18,0.0688,0
2026-06-14 12:28:38,1111,0,18.52,0.0794,0
2026-06-14 12:29:38,2167,194,36.12,0.1518,0
2026-06-14 12:30:38,1223,23,20.38,-0.0188,0
2026-06-14 12:31:38,1894,121,31.57,0.1516,0
2026-06-14 12:32:38,1204,66,20.07,0.1556,0
2026-06-14 12:33:38,1289,32,21.48,0.0835,0
2026-06-14 12:34:38,1859,114,30.98,-0.0079,0
2026-06-14 12:35:38,1200,37,20.0,0.1152,0
2026-06-14 12:36:38,988,0,16.47,-0.0984,0
2026-06-14 12:37:38,1624,83,27.07,0.0339,0
2026-06-14 12:38:38,1462,53,24.37,-0.0313,0
2026-06-14 12:39:38,1960,118,32.67,0.1339,0
2026-06-14 12:40:38,891,0,14.85,0.0374,0
2026-06-14 12:41:38,2239,246,37.32,0.0319,0
2026-06-14 12:42:38,1562,103,26.03,0.0098,0
2026-06-14 12:43:38,2233,139,37.22,0.0027,0
2026-06-14 12:44:38,1225,0,20.42,0.0476,0
2026-06-14 12:45:38,1190,0,19.83,0.0377,0
2026-06-14 12:46:38,624,0,10.4,-0.0577,0
2026-06-14 12:47:38,2169,247,36.15,0.1472,0
2026-06-14 12:48:38,1101,5,18.35,0.0123,0
2026-06-14 12:49:38,1756,81,29.27,0.1471,0
2026-06-14 12:50:38,1067,10,17.78,-0.0429,0
2026-06-14 12:51:38,1022,0,17.03,-0.0413,0
2026-06-14 12:52:38,1654,92,27.57,-0.0056,0
2026-06-14 12:53:38,1012,0,16.87,0.0612,0
2026-06-14 12:54:38,970,0,16.17,-0.0604,0
2026-06-14 12:55:38,566,2,9.43,0.0934,0
2026-06-14 12:56:38,1834,138,30.57,0.1113,0
2026-06-14 12:57:38,1224,25,20.4,-0.0063,0
2026-06-14 12:58:38,926,11,15.43,0.1051,0
2026-06-14 12:59:38,1133,62,18.88,0.0238,0
2026-06-14 13:00:38,856,0,14.27,-0.0681,0
